indicator_id,indicator_name,domain,agency_name,dimension_category,dimension,industry,interval,period,unit,value
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 01 - Financial District,,Calendar Year,2021,,1
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 02 - Greenwich Village/Soho,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 03 - Lower East Side/Chinatown,,Calendar Year,2021,,1
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 04 - Clinton/Chelsea,,Calendar Year,2021,,1
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 06 - Stuyvesant Town/Turtle Bay,,Calendar Year,2021,,1
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 07 - Upper West Side,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 08 - Upper East Side,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 09 - Morningside Heights/Hamilton,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 10 - Central Harlem,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 11 - East Harlem,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 12 - Washington Heights/Inwood,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 01 - Astoria,,Calendar Year,2021,,4
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 02 - Woodside/Sunnyside,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 03 - Jackson Heights,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 04 - Elmhurst/Corona,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 05 - Ridgewood/Maspeth,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 06 - Rego Park/Forest Hills,,Calendar Year,2021,,2
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 07 - Flushing/Whitestone,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 08 - Hillcrest/Fresh Meadows,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 09 - Kew Gardens/Woodhaven,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 10 - South Ozone Park/Howard Beach,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 11 - Bayside/Little Neck,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 12 - Jamaica/Hollis,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 13 - Queens Village,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 14 - Rockaway/Broad Channel,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 01 - St. George/Stapleton,,Calendar Year,2021,,1
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 02 - South Beach/Willowbrook,,Calendar Year,2021,,0
186,Protected Bike Lanes: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 03 - Tottenville/Great Kills,,Calendar Year,2021,,0
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 03 - Morrisania/Crotona,,Fiscal Year,2021,,5
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 01 - Astoria,,Fiscal Year,2021,,19
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 01 - Greenpoint/Williamsburg,,Fiscal Year,2021,,24
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 02 - Fort Greene/Brooklyn Heights,,Fiscal Year,2021,,11
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 03 - Bedford Stuyvesant,,Fiscal Year,2021,,21
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 04 - Bushwick,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 05 - East New York/Starrett City,,Fiscal Year,2021,,19
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 06 - Park Slope/Carroll Gardens,,Fiscal Year,2021,,13
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 07 - Sunset Park,,Fiscal Year,2021,,10
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 08 - Crown Heights/Prospect Heights,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 09 - South Crown Heights/Lefferts Gardens,,Fiscal Year,2021,,6
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 10 - Bay Ridge/Dyker Heights,,Fiscal Year,2021,,19
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 11 - Bensonhurst,,Fiscal Year,2021,,17
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 12 - Borough Park,,Fiscal Year,2021,,12
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 13 - Coney Island,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 14 - Flatbush/Midwood,,Fiscal Year,2021,,9
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 15 - Sheepshead Bay,,Fiscal Year,2021,,25
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 16 - Brownsville,,Fiscal Year,2021,,8
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 17 - East Flatbush,,Fiscal Year,2021,,15
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 18 - Flatlands/Canarsie,,Fiscal Year,2021,,40
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 01 - Mott Haven/Melrose,,Fiscal Year,2021,,5
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 02 - Hunts Point/Longwood,,Fiscal Year,2021,,4
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 04 - Highbridge/Concourse,,Fiscal Year,2021,,5
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 05 - Fordham/University Heights,,Fiscal Year,2021,,6
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 06 - Belmont/East Tremont,,Fiscal Year,2021,,4
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 07 - Kingsbridge Heights/Bedford,,Fiscal Year,2021,,8
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 08 - Riverdale/Fieldston,,Fiscal Year,2021,,8
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 09 - Parkchester/Soundview,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 10 - Throgs Neck/Co-op City,,Fiscal Year,2021,,12
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 11 - Morris Park/Bronxdale,,Fiscal Year,2021,,11
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 12 - Williamsbridge/Baychester,,Fiscal Year,2021,,16
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 01 - Financial District,,Fiscal Year,2021,,6
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 02 - Greenwich Village/Soho,,Fiscal Year,2021,,9
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 03 - Lower East Side/Chinatown,,Fiscal Year,2021,,8
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 04 - Clinton/Chelsea,,Fiscal Year,2021,,12
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 05 - Midtown,,Fiscal Year,2021,,9
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 06 - Stuyvesant Town/Turtle Bay,,Fiscal Year,2021,,13
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 07 - Upper West Side,,Fiscal Year,2021,,8
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 08 - Upper East Side,,Fiscal Year,2021,,8
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 09 - Morningside Heights/Hamilton,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 10 - Central Harlem,,Fiscal Year,2021,,11
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 11 - East Harlem,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 12 - Washington Heights/Inwood,,Fiscal Year,2021,,11
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 02 - Woodside/Sunnyside,,Fiscal Year,2021,,11
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 03 - Jackson Heights,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 04 - Elmhurst/Corona,,Fiscal Year,2021,,7
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 05 - Ridgewood/Maspeth,,Fiscal Year,2021,,16
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 06 - Rego Park/Forest Hills,,Fiscal Year,2021,,10
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 07 - Flushing/Whitestone,,Fiscal Year,2021,,24
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 08 - Hillcrest/Fresh Meadows,,Fiscal Year,2021,,13
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 09 - Kew Gardens/Woodhaven,,Fiscal Year,2021,,19
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 10 - South Ozone Park/Howard Beach,,Fiscal Year,2021,,20
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 11 - Bayside/Little Neck,,Fiscal Year,2021,,17
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 12 - Jamaica/Hollis,,Fiscal Year,2021,,37
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 13 - Queens Village,,Fiscal Year,2021,,51
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 14 - Rockaway/Broad Channel,,Fiscal Year,2021,,15
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 01 - St. George/Stapleton,,Fiscal Year,2021,,58
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 02 - South Beach/Willowbrook,,Fiscal Year,2021,,63
187,Road resurfacing,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 03 - Tottenville/Great Kills,,Fiscal Year,2021,,41
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 07 - Upper West Side,,Calendar Year,2021,,1
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 11 - Bensonhurst,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 12 - Borough Park,,Calendar Year,2021,,8
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 06 - Park Slope/Carroll Gardens,,Calendar Year,2021,,7
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 07 - Sunset Park,,Calendar Year,2021,,67
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 01 - Greenpoint/Williamsburg,,Calendar Year,2021,,2
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 02 - Fort Greene/Brooklyn Heights,,Calendar Year,2021,,14
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 03 - Bedford Stuyvesant,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 04 - Bushwick,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 05 - East New York/Starrett City,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 08 - Crown Heights/Prospect Heights,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 09 - South Crown Heights/Lefferts Gardens,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 10 - Bay Ridge/Dyker Heights,,Calendar Year,2021,,5
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 13 - Coney Island,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 14 - Flatbush/Midwood,,Calendar Year,2021,,3
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 15 - Sheepshead Bay,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 16 - Brownsville,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 17 - East Flatbush,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 18 - Flatlands/Canarsie,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 01 - Mott Haven/Melrose,,Calendar Year,2021,,1
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 02 - Hunts Point/Longwood,,Calendar Year,2021,,2
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 03 - Morrisania/Crotona,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 04 - Highbridge/Concourse,,Calendar Year,2021,,3
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 05 - Fordham/University Heights,,Calendar Year,2021,,41
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 06 - Belmont/East Tremont,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 07 - Kingsbridge Heights/Bedford,,Calendar Year,2021,,46
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 08 - Riverdale/Fieldston,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 09 - Parkchester/Soundview,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 10 - Throgs Neck/Co-op City,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 11 - Morris Park/Bronxdale,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 12 - Williamsbridge/Baychester,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 01 - Financial District,,Calendar Year,2021,,7
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 02 - Greenwich Village/Soho,,Calendar Year,2021,,6
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 03 - Lower East Side/Chinatown,,Calendar Year,2021,,14
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 04 - Clinton/Chelsea,,Calendar Year,2021,,2
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 05 - Midtown,,Calendar Year,2021,,5
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 06 - Stuyvesant Town/Turtle Bay,,Calendar Year,2021,,3
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 08 - Upper East Side,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 09 - Morningside Heights/Hamilton,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 10 - Central Harlem,,Calendar Year,2021,,3
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 11 - East Harlem,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 12 - Washington Heights/Inwood,,Calendar Year,2021,,38
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 01 - Astoria,,Calendar Year,2021,,59
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 02 - Woodside/Sunnyside,,Calendar Year,2021,,2
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 03 - Jackson Heights,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 04 - Elmhurst/Corona,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 05 - Ridgewood/Maspeth,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 06 - Rego Park/Forest Hills,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 07 - Flushing/Whitestone,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 08 - Hillcrest/Fresh Meadows,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 09 - Kew Gardens/Woodhaven,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 10 - South Ozone Park/Howard Beach,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 11 - Bayside/Little Neck,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 12 - Jamaica/Hollis,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 13 - Queens Village,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 14 - Rockaway/Broad Channel,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 01 - St. George/Stapleton,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 02 - South Beach/Willowbrook,,Calendar Year,2021,,0
188,Citi Bike Kiosks: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 03 - Tottenville/Great Kills,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 01 - Greenpoint/Williamsburg,,Calendar Year,2021,,2
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 02 - Fort Greene/Brooklyn Heights,,Calendar Year,2021,,4
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 03 - Bedford Stuyvesant,,Calendar Year,2021,,2
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 04 - Bushwick,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 05 - East New York/Starrett City,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 06 - Park Slope/Carroll Gardens,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 07 - Sunset Park,,Calendar Year,2021,,1
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 08 - Crown Heights/Prospect Heights,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 09 - South Crown Heights/Lefferts Gardens,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 10 - Bay Ridge/Dyker Heights,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 11 - Bensonhurst,,Calendar Year,2021,,2
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 12 - Borough Park,,Calendar Year,2021,,2
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 13 - Coney Island,,Calendar Year,2021,,3
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 14 - Flatbush/Midwood,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 15 - Sheepshead Bay,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 16 - Brownsville,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 17 - East Flatbush,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 18 - Flatlands/Canarsie,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 01 - Mott Haven/Melrose,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 02 - Hunts Point/Longwood,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 03 - Morrisania/Crotona,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 04 - Highbridge/Concourse,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 05 - Fordham/University Heights,,Calendar Year,2021,,1
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 06 - Belmont/East Tremont,,Calendar Year,2021,,1
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 07 - Kingsbridge Heights/Bedford,,Calendar Year,2021,,4
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 08 - Riverdale/Fieldston,,Calendar Year,2021,,5
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 09 - Parkchester/Soundview,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 10 - Throgs Neck/Co-op City,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 11 - Morris Park/Bronxdale,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 12 - Williamsbridge/Baychester,,Calendar Year,2021,,2
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 01 - Financial District,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 02 - Greenwich Village/Soho,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 03 - Lower East Side/Chinatown,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 04 - Clinton/Chelsea,,Calendar Year,2021,,3
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 05 - Midtown,,Calendar Year,2021,,2
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 06 - Stuyvesant Town/Turtle Bay,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 07 - Upper West Side,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 08 - Upper East Side,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 09 - Morningside Heights/Hamilton,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 10 - Central Harlem,,Calendar Year,2021,,0
